class,_exit,_llseek,_tvf,accept,access,"admax_vars[\""u",allocation\nD/dalvikvm,an,bind,body.appendChild,brk,catch,cba,chdir,chmod,clock_getres,clock_gettime,clock_nanosleep,clone,close,commons.init,connect,document.createElement,dup,eK\f,ej,ena,epoll_create,epoll_ctl,epoll_wait,execve,exit_group,fchmod,fdatasync,flock,for,fork,fsync,ftruncate,function,futex,getSize,getSuid,getcwd,getpeername,getpgid,getpid,getppid,getpriority,getrlimit,getrusage,getsockname,getsockopt,gettid,gettimeofday,gtfs_trips,iQ,if,inet_addr,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isNaN,kill,large,link,listen,ln,loadAd,lseek,madvise,mkdir,mlock,mprotect,msync,munlock,munmap,nanosleep,nu,oTÃ©\24\t,oU,open,parseInt,pipe,poll,prctl,read,readlink,readv,recvfrom,recvmsg,rename,restart_syscall,rgb,rgba,rmdir,rt_sigprocmask,rt_sigreturn,rt_sigtimedwait,scale3d,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setscheduler,sched_yield,"script\"":function",select,sendmsg,sendto,set_thread_area,setitimer,setpgid,setpriority,setsockopt,shutdown,sigaction,sigaltstack,sigprocmask,sigreturn,sigsuspend,socket,socketpair,st,st.nodeName,successionapostrophe,symlink,sysinfo,syslog,tgkill,this.A?Gy,thread.\nD/dalvikvm,timer_create,timerfd_create,timerfd_settime,tkill,to,truncate,uP,ukÂ»Ã¸R,umask,uname,unlink,url,utimes,vfork,waitpid,webviewDidAppear,webviewDidClose,webviewDidCloseHelper,window.addEventListener,write,writev,xS,yK
1,0,0,0,0,14,0,0,0,0,0,34,0,0,0,0,0,782,0,0,1,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,39,0,43,0,0,0,0,0,7,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,163,0,0,104,0,0,69,5,0,0,0,1,0,0,0,0,13,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0
1,16,8,0,0,44,0,0,0,7,0,142,0,0,0,6,0,12103,0,38,141,0,11,0,25,0,0,0,10,24,2028,0,0,0,5,0,0,0,4,0,0,6041,0,0,0,0,0,547,0,39,1,0,12,7,221,711,0,0,0,0,0,0,0,669,0,1,0,0,1,0,0,25,256,5,0,796,0,0,112,19,0,0,0,100,0,10,3,19,1141,1,0,779,4,2,1,0,0,0,0,0,1,0,0,0,0,0,77,12,0,0,3,136,37,0,0,31,17,0,0,53,230,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,856,162,0,0
1,0,0,0,0,14,0,0,0,0,0,33,0,0,0,0,0,755,0,0,1,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1355,0,0,0,0,0,39,0,43,0,0,0,0,0,7,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,147,0,0,123,0,0,69,5,0,0,0,1,0,0,0,0,14,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0
1,18,0,0,0,85,0,0,0,5,0,175,0,0,0,10,0,15921,0,22,525,0,9,0,180,0,0,0,0,270,1455,0,0,0,30,0,0,0,1,0,0,14074,0,0,0,0,0,1087,0,185,0,0,10,33,49,358,0,0,0,0,0,0,0,2573,0,0,0,0,0,0,0,27,283,2,0,1127,0,0,175,24,0,0,0,230,0,0,6,23,748,0,0,4857,2,0,3,0,0,0,0,8,2,0,0,0,27,27,335,3,0,0,0,1867,21,0,0,0,31,0,18,39,568,0,0,24,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,84,0,4,0,0,0,0,0,0,0,0,598,316,0,0
1,9,0,0,0,167,0,0,0,1,0,213,0,0,0,16,0,84962,0,32,686,0,22,0,105,0,0,0,6,129,13522,0,0,0,50,0,0,0,1,74,0,16215,0,0,0,0,0,2709,0,152,2,0,3,3,349,10519,0,0,0,0,0,0,0,1966,0,0,0,0,1,0,0,79,316,5,0,1133,0,0,241,14,0,0,0,545,0,6,0,28,7910,1,0,4580,17,3,3,0,0,0,0,11,2,0,0,0,31,31,261,2,0,0,15,1893,31,0,0,37,14,0,24,40,433,0,0,23,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,132,0,14,0,0,0,0,0,0,0,0,5488,330,0,0
1,93,96,0,0,324,0,0,0,14,0,254,0,0,0,13,0,16041,0,119,2345,0,21,0,178,0,0,0,0,188,1595,28,7,0,50,0,0,7,5,0,0,10659,0,0,0,0,0,1325,0,185,7,0,28,42,198,560,0,0,0,0,0,0,0,4231,0,0,0,0,0,0,0,4,957,8,0,3281,0,0,953,22,0,0,0,1507,0,42,0,114,2591,0,0,4765,2,2,3,0,0,0,0,8,3,0,0,0,19,19,471,6,0,14,0,1860,116,0,0,39,35,0,80,209,1597,0,0,21,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,104,0,4,0,0,0,0,0,0,0,0,549,624,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,9,0,0,0,16,0,0,0,0,0,95,0,0,0,0,0,28798,0,15,116,0,0,0,57,0,0,0,0,43,2267,0,0,0,0,0,0,0,0,0,0,10799,0,0,0,0,0,1751,0,77,0,0,0,0,14,16303,0,0,0,0,0,0,0,1654,0,0,0,0,0,0,0,0,141,0,0,1047,0,0,97,7,0,0,0,20,0,0,0,14,463,0,0,5887,1,0,4,0,0,0,0,0,1,0,0,0,0,0,170,4,0,0,0,2486,14,0,0,0,0,0,0,23,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,67,0,0
1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,10,0,0,0,46,0,0,0,2,0,100,0,0,0,1,0,19144,0,13,247,0,4,0,104,0,0,0,0,76,2789,0,0,0,0,0,0,0,0,0,0,3639,0,0,0,0,0,2118,0,116,0,0,4,14,31,68,0,0,0,0,0,0,0,3531,0,0,0,0,0,0,0,2,225,1,0,901,0,0,157,14,0,0,0,84,0,0,3,12,823,0,0,5647,2,0,3,0,0,0,0,6,2,0,0,0,13,13,220,4,0,0,0,1375,12,0,0,0,20,0,16,22,430,0,0,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,176,0,0
1,15,0,0,0,16,0,0,0,17,0,66,0,0,0,3,0,18044,0,24,118,0,36,0,45,0,0,0,0,17,2660,0,0,0,0,0,0,0,2,0,0,3019,0,0,0,0,0,2057,0,46,0,0,34,27,44,109,0,0,0,0,0,0,0,2453,0,0,0,0,0,0,0,2,186,1,0,960,0,0,120,5,0,0,0,27,0,0,18,23,1142,0,0,4521,1,1,3,0,0,0,0,0,1,0,0,0,0,0,92,1,0,0,0,504,23,0,0,0,53,20,0,38,232,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,632,449,0,0
1,19,0,0,0,17,0,0,0,22,0,105,0,0,0,3,0,20010,0,29,169,0,46,0,70,0,0,0,0,32,2850,0,0,0,0,0,0,0,2,0,0,3695,0,0,0,0,0,2314,0,83,0,0,44,37,52,136,0,0,0,0,0,0,0,2826,0,0,0,0,0,0,0,2,237,1,0,1137,0,0,149,7,0,0,0,27,0,0,23,27,1139,0,0,4692,1,1,3,0,0,0,0,0,1,0,0,0,0,0,169,0,0,0,0,509,27,0,0,0,68,30,0,46,319,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,611,628,0,0
1,1,28,0,0,12,0,0,0,0,0,77,0,0,0,5,0,13038,0,2,312,0,0,0,150,0,0,0,0,217,1604,0,0,0,0,0,0,0,5,0,0,3937,0,0,0,0,0,1165,0,136,0,0,0,0,2,15,0,0,0,0,0,0,0,2507,0,0,0,0,0,0,0,7,142,0,0,906,0,0,55,11,0,0,0,25,0,0,0,1,514,0,0,6016,1,5,2,0,0,0,0,0,1,0,0,0,0,0,272,0,0,0,0,2422,1,0,0,0,0,0,0,2,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,581,593,0,0
1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,170,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,138,0,0,0,0,0,15,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,2,34,2,0,88,0,0,9,2,0,0,0,9,0,4,1,0,172,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0
1,4,0,0,0,60,0,0,0,134,0,791,0,0,0,6,0,69981,0,50,1260,0,252,0,145,0,0,0,5,299,9566,0,0,0,40,0,0,0,3,344,0,16428,0,0,0,0,0,2693,0,103,2,0,283,171,403,9673,0,0,0,0,0,0,0,3635,0,0,0,0,1,0,0,77,964,4,0,1578,0,0,858,16,0,0,0,766,0,5,22,79,5591,1,0,5720,40,3,4,0,0,0,0,0,1,0,0,0,0,0,242,2,0,0,39,2338,32,0,0,45,380,216,0,36,1223,0,0,253,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,10,0,0,0,0,0,0,0,0,4109,544,0,0
1,0,0,0,0,2,0,0,0,0,0,40,0,0,0,0,0,4492,0,1,232,0,0,0,25,0,0,0,0,17,490,15,3,0,0,0,0,3,0,0,0,1148,0,0,0,0,0,311,0,35,3,0,0,0,6,3,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,119,3,0,411,0,0,48,10,0,0,0,28,0,12,0,0,194,0,0,1281,1,0,3,0,0,0,0,0,1,0,0,0,0,0,79,2,0,0,0,242,3,0,0,0,0,0,0,3,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,83,0,0
1,12,0,0,0,23,0,0,0,1,0,64,0,0,0,5,0,10174,0,19,185,0,3,0,16,0,0,0,1,10,671,8,3,0,0,0,0,2,3,0,0,4013,0,0,0,0,0,435,0,21,2,0,2,3,28,204,0,0,0,0,0,0,0,869,0,14,0,0,0,0,0,0,261,4,0,903,0,0,140,28,0,0,0,48,0,9,1,17,251,0,0,2737,1,0,5,0,0,0,0,0,1,0,0,0,0,0,44,167,0,36,0,1182,19,0,0,1,4,0,16,31,553,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,206,104,0,0
1,2,0,0,0,40,0,0,0,2,0,111,0,0,4,9,0,9250,0,9,580,0,4,0,114,0,0,0,0,164,1187,4,5,0,15,0,0,4,3,0,0,2016,0,0,0,0,0,871,0,106,4,0,4,2,20,116,0,0,0,0,0,0,0,1621,0,0,0,0,0,0,0,0,293,6,0,1264,0,0,108,10,0,0,0,126,0,16,1,8,387,0,0,4489,1,1,4,0,0,0,0,0,4,0,0,0,0,0,223,1,0,0,0,1963,12,0,0,0,6,0,32,14,446,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,0,2300,326,0,0
1,3,982,0,0,9,0,0,0,10,0,838,0,0,0,0,0,147425,0,21,1052,0,19,0,118,0,0,0,1,32,21062,0,0,0,5,0,0,0,0,0,0,31136,0,0,0,0,0,4475,0,87,1,0,20,22,263,21614,0,0,0,0,0,0,0,3349,0,0,0,0,0,0,0,47,892,1,0,2432,0,0,959,76,0,0,0,826,0,1,9,150,22800,1,0,4894,70,1,2,0,0,0,0,0,1,0,0,0,0,0,191,2,0,0,69,2108,16,0,0,21,29,0,0,19,1019,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13360,646,0,0
1,3,0,0,0,7,0,0,0,0,0,91,0,0,0,2,0,15092,0,7,389,0,0,0,192,0,0,0,0,299,2578,0,0,0,0,0,0,0,1,0,0,5095,0,0,0,0,0,1996,0,339,0,0,0,0,9,14,0,0,0,0,0,0,0,3524,0,0,0,0,0,0,0,0,190,1,0,705,0,0,62,10,0,0,0,22,0,0,0,6,582,0,0,6073,1,0,2,0,0,0,0,0,1,0,0,0,0,0,768,1,0,0,0,2371,6,0,0,0,0,0,0,9,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,266,0,0
1,2,252,0,0,7,0,0,0,0,0,72,0,0,0,5,0,13070,0,3,252,0,0,0,122,0,0,0,0,180,1567,0,0,0,0,0,0,0,0,0,0,5454,0,0,0,0,0,1051,0,111,0,0,0,0,3,16,0,0,0,0,0,0,0,2287,0,0,0,0,0,0,0,63,395,1,0,1367,0,0,58,53,0,0,0,25,0,0,0,2,833,0,0,5820,1,0,2,0,0,0,0,0,1,0,0,0,0,0,229,1,0,0,0,2405,2,0,0,0,0,0,0,4,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,1426,0,0
1,45,0,0,0,102,0,0,0,17,0,191,0,0,0,21,0,116962,0,71,1439,0,80,0,146,0,0,0,8,188,17282,0,0,0,18,0,0,0,20,0,0,34022,0,0,0,0,0,3940,0,167,1,0,52,52,361,11584,0,0,0,0,0,0,0,2641,0,0,0,0,0,0,0,75,1568,3,0,2328,0,0,468,56,0,0,0,1201,0,8,18,70,10501,1,0,4450,29,21,2,0,0,0,0,23,2,0,0,0,44,44,243,20,0,0,27,1958,67,0,0,39,115,0,50,112,830,0,0,80,3,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,7144,717,0,0
1,3,0,0,0,7,0,0,0,0,0,108,0,0,0,2,0,15073,0,7,381,0,0,0,188,0,0,0,0,293,2683,0,0,0,0,0,0,0,1,0,0,3195,0,0,0,0,0,1940,0,338,0,0,0,0,9,14,0,0,0,0,0,0,0,3456,0,0,0,0,0,0,0,0,202,1,0,682,0,0,62,11,0,0,0,22,0,0,0,6,606,0,0,6154,1,0,2,0,0,0,0,0,1,0,0,0,0,0,744,4,0,0,0,2380,6,0,0,0,0,0,0,9,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,244,0,0
1,1,0,0,0,5,0,0,0,0,0,87,0,0,0,3,0,12773,0,2,294,0,0,0,143,0,0,0,0,216,1619,0,0,0,0,0,0,0,0,0,0,2981,0,0,0,0,0,1143,0,90,0,0,0,0,2,14,0,0,0,0,0,0,0,2287,0,0,0,0,0,0,0,0,114,0,0,396,0,0,57,8,0,0,0,23,0,0,0,1,468,0,0,6058,1,0,3,0,0,0,0,0,1,0,0,0,0,0,190,1,0,0,0,2418,1,0,0,0,0,0,0,2,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,195,0,0
1,0,0,0,0,2,0,0,0,0,0,94,0,0,0,0,0,12537,0,1,288,0,0,0,142,0,0,0,0,220,1600,0,0,0,0,0,0,0,0,0,0,3638,0,0,0,0,0,1102,0,99,0,0,0,0,0,7,0,0,0,0,0,0,0,2180,0,0,0,0,0,0,0,0,308,0,0,605,0,0,48,10,0,0,0,20,0,0,0,0,466,0,0,5871,1,0,3,0,0,0,0,0,1,0,0,0,0,0,208,1,0,0,0,2402,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,166,0,0
1,1,0,0,0,40,0,0,0,1,0,618,0,0,0,1,0,137706,0,29,839,0,196,0,97,0,0,0,6,289,18074,0,1,0,25,0,0,0,0,542,0,25120,0,0,0,0,0,4444,0,20,2,0,47,47,1032,26124,0,0,0,0,0,0,0,3647,0,0,0,0,1,0,0,107,347,2,0,733,0,0,1530,6,0,0,0,517,0,6,1,68,8489,1,0,2713,88,1,2,0,0,0,0,0,1,0,0,0,0,0,38,2,0,0,87,1138,28,0,0,31,201,0,0,29,676,0,0,197,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,7831,279,0,0
1,17,0,0,0,74,0,0,0,1,0,217,0,0,0,6,0,32925,0,43,669,0,20,0,101,0,0,0,5,108,5109,0,0,0,20,0,0,0,0,0,0,7165,0,0,0,0,0,1534,0,123,2,0,0,0,263,3357,0,0,0,0,0,0,0,1998,0,0,0,0,1,0,0,79,528,3,0,1131,0,0,192,24,0,0,0,479,0,5,1,28,3779,1,0,4383,4,3,2,0,0,0,0,0,1,0,0,0,0,0,288,1,0,0,3,1756,42,0,0,45,12,0,0,59,535,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2060,359,0,0
1,3,0,0,0,7,0,0,0,0,0,101,0,0,0,2,0,16466,0,7,407,0,0,0,201,0,0,0,0,307,2969,0,0,0,0,0,0,0,1,0,0,5006,0,0,0,0,0,2179,0,292,0,0,0,0,9,14,0,0,0,0,0,0,0,3778,0,0,0,0,0,0,0,0,222,1,0,1083,0,0,66,15,0,0,0,22,0,0,0,6,688,0,0,6627,1,0,2,0,0,0,0,0,1,0,0,0,0,0,692,3,0,0,0,2504,6,0,0,0,0,0,0,9,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,274,0,0
1,0,0,0,0,2,0,0,0,0,0,39,0,0,0,0,0,54,0,1,21,0,0,0,4,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,37,0,0,42,0,0,6,2,0,0,0,21,0,0,0,0,9,0,0,12,1,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
1,31,0,0,0,32,0,0,0,3,0,64,0,0,0,3,0,12592,0,34,182,0,5,0,68,0,0,0,0,77,2388,0,0,0,0,0,0,0,2,0,0,4198,0,0,0,0,0,1678,0,83,0,0,6,27,42,98,0,0,0,0,0,0,0,1371,0,0,0,0,0,0,0,0,297,1,0,455,0,0,261,18,0,0,0,51,0,0,4,33,493,0,0,5611,1,0,2,0,0,0,0,0,1,0,0,0,0,0,172,7,0,0,0,2439,33,0,0,0,37,0,0,64,613,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,157,0,0
1,18,0,0,0,2,0,0,0,0,0,101,0,0,0,0,0,11756,0,25,136,0,7,0,63,0,0,0,0,44,1834,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,1204,0,75,0,0,0,0,25,10,0,0,0,0,0,0,0,1623,0,0,0,0,0,0,0,2,213,0,0,1283,0,0,174,18,0,0,0,22,0,0,0,24,1029,0,0,5810,1,0,2,0,0,0,0,0,1,0,0,0,0,0,153,6,0,0,0,2439,24,0,0,0,7,0,0,42,582,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,749,0,0
1,11,0,0,0,71,0,0,0,2,0,90,0,0,0,7,0,10112,0,18,214,0,4,0,80,0,0,0,1,45,1451,0,0,0,0,0,0,0,3,0,0,1539,0,0,0,0,0,991,0,104,0,0,4,8,45,109,0,0,0,0,0,0,0,1726,0,0,0,0,0,0,0,2,200,3,0,846,0,0,172,6,0,0,0,107,0,1,1,20,708,0,0,5065,2,0,1,0,0,0,0,7,2,0,0,0,17,17,175,2,0,0,0,2127,17,0,0,1,4,0,18,28,545,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,152,0,0
1,51,0,0,0,123,0,0,0,16,0,271,0,0,0,15,0,13532,0,67,320,0,22,0,126,0,0,0,11,163,1878,0,0,0,5,0,0,0,14,0,0,5243,0,0,0,0,0,1296,0,173,1,0,30,29,204,255,0,0,0,0,0,0,0,2630,0,0,0,0,1,0,0,25,466,2,0,1507,0,0,253,27,0,0,0,56,0,11,16,54,610,0,0,5864,1,9,3,0,0,0,0,0,1,0,0,0,0,0,346,15,0,0,0,2430,66,0,0,29,37,0,0,117,859,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,692,256,0,0
1,17,3,0,0,248,0,0,0,121,0,84,0,0,0,27,0,12808,0,24,444,0,126,0,50,0,0,0,0,28,1847,0,0,0,85,0,0,0,10,0,0,7208,0,0,0,0,0,1192,0,66,0,0,242,163,34,820,0,0,0,0,0,0,0,2942,0,0,0,0,0,0,0,0,642,3,0,1219,0,0,180,9,0,0,0,231,0,0,38,39,560,0,0,4697,1,9,4,0,0,0,0,0,1,0,0,0,0,0,140,4,0,0,0,1514,23,0,0,0,254,240,0,40,488,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,13,0,0,0,0,0,0,0,0,750,250,0,0
1,30,0,0,0,244,0,0,0,14,0,155,0,0,0,4,0,16016,0,37,664,0,27,0,138,0,0,0,0,130,2203,0,0,0,20,0,0,0,1,0,0,2060,0,0,0,0,0,1688,0,97,0,0,29,60,53,588,0,0,0,3,0,0,0,3450,0,0,0,0,0,0,0,0,331,2,0,1153,0,0,408,21,0,0,0,354,0,0,7,36,633,0,0,4604,1,0,6,0,0,0,0,0,1,0,0,0,0,0,228,7,0,0,0,971,36,0,0,0,28,0,0,66,476,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,2,0,0,0,0,0,0,0,0,619,218,0,0
1,80,0,0,0,123,0,0,0,66,0,105,0,0,0,11,0,7379,0,100,275,0,130,0,18,0,0,0,4,27,134,0,0,0,5,0,0,0,0,0,0,6729,0,0,0,0,0,144,0,52,1,0,65,63,246,623,0,0,0,0,0,0,0,501,0,0,0,0,1,0,0,27,431,1,0,578,0,0,289,7,0,0,0,161,0,4,68,87,505,0,0,66,2,0,2,0,0,0,0,7,2,0,0,0,15,15,95,1,0,0,0,7,99,0,0,14,65,0,16,179,207,0,0,131,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,100,0,2,0,0,0,0,0,0,0,0,119,1410,0,0
1,0,54,0,0,4,0,0,0,1,0,109,0,0,0,1,0,14183,0,3,438,0,2,0,216,0,0,0,0,363,2077,0,0,0,0,0,0,0,0,0,0,3703,0,0,0,0,0,1501,0,134,0,0,2,13,5,26,0,0,0,0,0,0,0,2627,0,0,0,0,0,0,0,13,214,1,0,1053,0,0,53,12,0,0,0,23,0,0,2,2,556,0,0,5958,1,0,1,0,0,0,0,0,1,0,0,0,0,0,275,1,0,0,0,2430,2,0,0,1,24,0,0,2,384,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,474,0,0
1,3,0,0,0,7,0,0,0,0,0,95,0,0,0,2,0,16372,0,5,396,0,0,0,199,0,0,0,0,307,2959,0,0,0,0,0,0,0,1,0,0,4033,0,0,0,0,0,2171,0,329,0,0,0,0,5,14,0,0,0,0,0,0,0,3867,0,0,0,0,0,0,0,0,223,1,0,1170,0,0,67,12,0,0,0,13,0,0,0,4,680,0,0,6478,1,0,3,0,0,0,0,0,1,0,0,0,0,0,725,1,0,0,0,2500,4,0,0,0,0,0,0,7,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,279,0,0
1,0,0,0,0,2,0,0,0,0,0,72,0,0,0,0,0,7593,0,3,112,0,6,0,48,0,0,0,0,44,1040,0,0,0,0,0,0,0,0,0,0,5238,0,0,0,0,0,682,0,52,0,0,0,0,9,21,0,0,0,0,0,0,0,991,0,1,0,0,0,0,0,0,124,0,0,482,0,0,111,9,0,0,0,27,0,0,1,2,285,0,0,3860,1,0,3,0,0,0,0,0,1,0,0,0,0,0,128,0,0,0,0,1737,2,0,0,7,6,0,0,2,281,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,230,0,0
1,0,0,0,0,14,0,0,0,0,0,36,0,0,0,0,0,701,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,1313,0,0,0,0,0,38,0,40,0,0,0,0,0,7,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,136,0,0,103,0,0,76,6,0,0,0,1,0,0,0,0,13,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0
1,1,0,0,0,4,0,0,0,0,0,35,0,0,0,0,0,4422,0,2,138,0,0,0,70,0,0,0,0,116,497,0,0,0,0,0,0,0,0,0,0,971,0,0,0,0,0,398,0,62,0,0,0,0,2,2,0,0,0,0,0,0,0,826,0,1,0,0,0,0,0,0,134,0,0,276,0,0,69,5,0,0,0,11,0,0,0,1,129,0,0,1986,1,0,1,0,0,0,0,0,1,0,0,0,0,0,123,1,0,0,0,834,1,0,0,0,0,0,0,2,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,90,0,0
