,????,_llseek,access,arch_prctl,bind,brk,chmod,class,clock_gettime,clone,close,connect,dup,epoll_create,epoll_create1,epoll_ctl,epoll_pwait,epoll_wait,eventfd2,exit_group,faccessat,fchmod,fchmodat,fchown32,fcntl,fcntl64,fdatasync,flock,fork,fstat,fstat64,fstatat64,fsync,ftruncate,ftruncate64,futex,getcwd,getdents64,getegid32,geteuid,geteuid32,getgid32,getpgid,getpid,getppid,getpriority,getrlimit,getsockname,getsockopt,gettid,gettimeofday,getuid,getuid32,inotify_add_watch,inotify_init1,inotify_rm_watch,ioctl,ipc_subcall,kill,listen,lseek,lstat64,madvise,mincore,mkdir,mkdirat,mknod,mknodat,mlock,mmap,mmap2,mprotect,mremap,msgget,msync,munlock,munmap,nanosleep,newfstatat,open,openat,pipe,pipe2,pivot_root,poll,ppoll,prctl,pread,pread64,pwrite,pwrite64,read,readlink,readlinkat,recv,recvfrom,recvmsg,rename,renameat,restart_syscall,rmdir,rt_sigaction,rt_sigprocmask,rt_sigreturn,sched_get_priority_max,sched_getparam,sched_getscheduler,sched_setscheduler,sched_yield,select,semget,semop,sendmsg,sendto,setpgid,setpriority,setrlimit,setsockopt,shutdown,sigaction,sigprocmask,sigreturn,socket,socketcall,socketpair,stat64,statfs,statfs64,tgkill,tkill,ugetrlimit,umask,unlink,unlinkat,utimensat,wait4,write,writev
1,0,0,510,0,0,501,2,0,42126,40,1020,0,153,0,0,246,0,6044,0,0,0,0,0,251,0,1890,0,0,0,0,1140,0,2,0,0,4786,0,0,0,0,0,0,0,5155,0,0,1,0,0,2,1419,0,5267,0,0,0,9460,0,0,0,0,2,380,0,0,0,0,0,0,0,1109,1163,0,0,0,0,860,5,0,737,0,0,0,0,0,0,190,0,1014,0,0,13125,0,0,0,13784,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7008,0,33,1,0,0,0,1304,0,0,1,0,550,0,0,0,0,0,502,0,0,0,0,12569,1083
1,0,0,0,0,0,0,0,0,21984,28,196,0,97,0,0,194,0,3712,0,0,0,0,0,0,0,97,0,0,0,0,1,0,0,0,0,4408,0,0,0,0,0,0,0,2262,0,0,0,0,0,0,310,0,2475,0,0,0,4696,0,0,0,0,0,65,0,1,0,0,0,0,0,82,189,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,26,0,0,1782,0,0,0,11998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7421,0,0,0,0,0,0,72,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1841,524
1,0,0,1,0,0,0,0,0,31,1,1,0,1,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,7,0,0,0,22,0,0,0,0,0,2,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,1
1,0,111,37,0,0,1,0,0,11936,4,29,0,13,0,0,17,0,2448,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,523,0,0,0,0,0,0,0,945,0,0,0,0,0,0,3,0,1036,0,0,0,4008,0,0,0,0,0,45,0,0,0,0,0,0,0,189,210,0,0,0,0,104,0,0,38,0,0,0,0,0,0,12,0,129,0,0,1177,0,0,0,8152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4547,0,0,0,0,0,0,294,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,1501,70
1,0,1,19,0,0,141,0,0,24934,3,336,0,131,0,0,245,0,3363,0,0,0,0,0,0,0,123,0,0,0,0,6,0,0,0,0,1479,0,116,0,0,0,0,0,2509,0,0,0,0,0,0,594,0,3253,0,0,0,7806,0,0,0,0,0,13,0,1,0,0,0,0,0,251,1367,0,0,0,0,281,0,0,38,0,0,0,0,0,0,3,0,237,0,0,3618,0,0,0,14814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7554,0,1,0,0,0,0,444,0,0,0,0,9,0,66,0,0,0,0,0,0,0,0,5239,1915
1,0,0,10,0,0,10,5,0,12926,1,308,0,148,0,0,297,0,2250,0,0,0,0,0,0,0,148,0,0,0,0,15,0,5,0,0,3858,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,54,0,1771,0,0,0,4701,0,0,0,0,5,11,0,40,0,0,0,0,0,15,448,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,13,0,0,3191,0,0,0,10476,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6423,0,0,0,0,0,0,28,0,0,0,0,25,0,0,0,0,0,0,5,0,0,0,2151,501
1,0,2,2,0,0,59,0,0,23468,0,156,0,75,0,0,138,0,2983,0,0,0,0,0,0,0,71,0,0,0,0,11,0,0,0,0,1176,0,0,0,0,0,0,0,2236,0,0,0,0,0,0,215,0,3057,0,0,0,7525,0,0,0,0,0,9,0,0,0,0,0,0,0,208,1060,0,0,0,0,207,0,0,3,0,0,0,0,0,0,0,0,201,0,0,3034,0,0,0,12761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6951,0,0,0,0,0,0,351,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4601,2249
1,0,0,0,0,0,115,0,0,21182,1,113,0,53,0,0,111,0,2730,0,0,0,0,0,0,0,53,0,0,0,0,1,0,0,0,0,13147,0,0,0,0,0,0,0,2162,0,0,0,0,0,0,349,0,2915,0,0,0,5574,0,0,0,0,0,44,0,0,0,0,0,0,0,163,768,0,0,0,0,162,3,0,1,0,0,0,0,0,0,2,0,158,0,0,2579,0,0,0,12225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6976,0,0,0,0,0,0,388,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,4043,711
1,0,0,43,0,0,15,4,0,78893,4,85,0,18,0,0,33,0,24445,0,0,0,0,0,23,0,201,15,0,0,0,97,0,0,0,0,1010,0,0,0,0,0,0,0,24423,0,0,0,0,0,2,226,0,24559,0,0,0,10360,0,0,0,0,0,3324,0,0,0,0,0,0,0,3370,501,0,0,0,0,3363,2,0,42,0,0,0,0,0,0,3294,0,110,0,30,3932,0,0,0,20399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,1,0,0,0,0,208,0,0,0,0,59,0,0,0,0,0,46,2,0,0,0,5783,207
1,0,0,50,0,0,91,0,0,229551,3,589,0,265,0,0,518,0,28300,0,0,0,0,0,25,0,439,0,0,0,0,108,0,0,0,0,12215,0,0,0,0,0,0,0,25430,0,0,0,0,0,0,172,0,26493,0,0,0,62501,0,0,0,0,0,33,0,0,0,0,0,0,0,127,1575,0,0,0,0,111,0,0,58,0,0,0,0,0,0,1,0,136,0,0,48843,0,0,0,74156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8410,0,0,0,0,0,0,263,0,0,0,0,58,0,0,0,0,0,50,0,0,0,0,66976,506
1,0,0,2,0,0,114,0,0,20651,6,494,0,235,0,0,421,0,3031,0,0,0,0,0,0,0,216,0,0,0,0,26,0,0,0,0,1488,0,0,0,0,0,0,0,2663,0,0,0,0,0,0,52,0,3067,0,0,0,6796,0,0,0,0,0,216,0,0,0,0,0,0,0,800,273,0,0,0,0,782,0,0,26,0,0,0,0,0,0,51,0,712,0,0,6933,0,0,0,12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6920,0,1,0,0,0,0,1292,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,8879,968
1,0,9,23,0,0,103,0,0,78112,35,942,0,138,0,0,204,0,8235,0,0,0,0,0,0,0,108,0,0,0,0,404,0,0,0,0,7614,0,0,0,0,0,0,0,10068,0,0,0,0,0,25,2076,0,8363,0,0,0,6695,0,0,0,0,0,109,0,0,0,0,0,0,0,776,524,0,0,0,0,645,1,0,780,0,0,0,0,0,0,14,0,283,0,0,35429,0,0,0,11026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7210,0,29,0,0,0,0,441,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,36773,1227
1,0,0,0,0,0,33,0,0,20692,0,514,0,252,0,0,502,0,2614,0,0,0,0,0,0,0,252,0,0,0,0,9,0,0,0,0,278,0,0,0,0,0,0,0,2064,0,0,0,0,0,0,5,0,2525,0,0,0,6370,0,0,0,0,0,33,0,0,0,0,0,0,0,100,175,0,0,0,0,91,0,0,9,0,0,0,0,0,0,9,0,82,0,0,2760,0,0,0,13420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7511,0,0,0,0,0,0,200,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3909,1046
1,0,29,23,0,0,123,1,0,33904,22,364,0,162,0,0,293,0,4908,0,0,0,0,0,0,0,158,0,0,0,0,56,0,1,0,0,3193,0,0,0,0,0,0,0,4129,0,0,1,0,0,3,488,0,4493,0,0,0,4950,0,0,0,2,25,66,0,4,0,0,0,0,0,83,428,0,0,0,0,42,3,0,53,0,0,0,0,0,0,4,0,38,0,0,2535,0,0,0,11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7342,0,10,1,0,0,0,174,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2816,1068
1,0,0,0,0,0,11,0,0,68103,0,397,0,78,0,0,156,0,6612,0,0,0,0,0,0,0,78,0,0,0,0,240,0,0,0,0,5106,0,0,0,0,0,0,0,8510,0,0,0,0,0,3,1790,0,6716,0,0,0,3945,0,0,0,0,0,9,0,0,0,0,0,0,0,170,528,0,0,0,0,131,0,0,278,0,0,0,0,0,0,1,0,129,0,0,19404,0,0,0,9871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6508,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25453,1252
1,0,0,26,0,0,1,1,0,53305,14,1833,0,67,0,0,113,0,5327,0,0,0,0,0,0,0,55,0,0,0,0,127,0,1,0,0,7840,0,0,0,0,0,0,0,12615,0,0,0,0,0,12,1271,0,5160,0,0,0,6115,0,0,0,0,7,21,0,27,0,0,0,0,0,1501,220,0,0,0,0,1601,0,0,1588,0,0,0,0,0,0,0,0,6,0,0,35984,0,0,0,9433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5920,0,7,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1,0,0,0,51006,915
1,0,0,10,0,0,70,0,0,62719,13,541,0,83,0,0,138,0,6946,0,0,0,0,0,0,0,71,0,0,0,0,264,0,0,0,0,5120,0,0,0,0,0,0,0,7944,0,0,1,0,0,11,1630,0,6664,0,0,0,5690,0,0,0,0,0,36,0,0,0,0,0,0,0,513,628,0,0,0,0,498,0,0,386,0,0,0,0,0,0,0,0,364,0,0,27145,0,0,0,12127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7685,0,11,1,0,0,0,510,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,21954,1081
1,0,0,180,0,0,238,0,0,57079,73,1040,0,129,0,0,252,0,9059,0,0,0,0,0,47,0,454,0,0,0,0,868,0,0,0,0,26810,0,0,0,0,0,0,0,9873,0,0,0,0,0,8,2413,0,10552,0,0,0,9651,0,0,0,0,0,435,0,0,0,0,0,0,0,1744,2385,0,0,0,0,1591,3,0,930,0,0,0,0,0,0,332,0,1227,0,0,69507,0,0,0,13805,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9178,0,62,0,0,0,0,1399,0,0,0,0,104,0,0,0,0,0,94,0,0,0,0,5307,3303
1,0,0,22,0,0,100,0,0,49512,16,646,0,43,0,0,49,0,5265,0,0,0,0,0,0,0,23,0,0,0,0,359,0,0,0,0,16039,0,0,0,0,0,0,0,5542,0,0,0,0,0,11,967,0,4899,0,0,0,5555,0,0,0,0,0,67,0,8,0,0,0,0,0,324,298,0,0,0,0,352,4,0,527,0,0,0,0,0,0,32,0,87,0,0,21072,0,0,0,13251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921,0,15,0,0,0,0,80,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,21815,877
1,0,0,40,0,0,174,4,0,47299,22,553,0,76,0,0,137,0,4827,0,0,0,0,0,18,0,208,15,0,0,0,297,0,2,0,0,14283,0,0,0,0,0,0,0,5003,0,0,0,0,0,16,1459,0,4632,0,0,0,6439,0,0,0,0,8,40,0,0,0,0,0,0,0,293,482,0,0,0,0,254,0,0,411,0,0,0,0,0,0,0,0,132,0,45,10837,0,0,0,12119,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6894,0,8,0,0,0,0,197,0,0,0,0,59,0,7,0,0,0,36,2,0,0,0,13637,1190
1,0,3,3,0,0,33,0,0,56552,14,238,0,49,0,0,100,0,5608,0,0,0,0,0,0,0,49,0,0,0,0,139,0,0,0,0,7281,0,0,0,0,0,0,0,6896,0,0,0,0,0,3,2242,0,5623,0,0,0,3133,0,0,0,0,0,27,0,0,0,0,0,0,0,97,639,0,0,0,0,10,2,0,199,0,0,0,0,1,0,0,0,11,0,0,20090,0,0,0,8800,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5955,0,1,0,0,0,0,24,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24531,1070
1,0,27,66,0,0,133,5,0,51032,60,660,0,132,0,0,195,0,6008,0,0,0,0,0,0,0,109,0,2,0,0,327,0,0,0,0,7393,0,0,0,0,0,0,0,6114,0,0,2,0,0,28,1277,0,6177,0,0,0,6475,0,0,0,24,30,165,0,2,0,0,0,0,0,477,1774,0,0,0,0,336,2,0,466,0,0,0,0,1,0,30,0,178,0,0,23419,1,0,0,13476,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8541,0,36,1,0,0,0,436,0,0,0,1,97,0,0,0,0,0,0,0,0,0,0,17396,794
1,0,3,7,0,0,32,0,0,96424,9,634,0,247,0,0,430,0,15845,0,0,0,0,0,0,0,239,0,0,0,0,102,0,0,0,0,11310,0,0,0,0,0,0,0,16413,0,0,0,0,0,6,1800,0,16063,0,0,0,9776,0,0,0,0,0,41,0,0,0,0,0,0,0,318,733,0,0,0,0,279,0,0,174,0,0,0,0,0,0,3,0,197,0,0,53485,0,0,0,13133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7445,0,6,0,0,0,0,338,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,57085,1841
1,0,0,0,0,0,8,0,0,9224,3,49,0,1,0,0,3,0,756,0,0,0,0,0,0,0,1,0,0,0,0,47,0,0,0,0,811,0,0,0,0,0,0,0,1179,0,0,0,0,0,3,351,0,775,0,0,0,435,0,1,0,0,0,8,0,0,0,0,0,0,0,106,211,0,0,0,0,27,0,0,118,0,0,0,0,0,0,2,0,15,0,0,3933,0,0,0,1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4948,53
1,0,0,694,0,0,84,21,0,18799,74,47,0,6,0,0,12,0,1711,0,0,0,0,0,0,0,2,0,0,0,0,64,0,21,0,0,1290,0,2,0,0,0,0,0,1542,1,0,0,0,0,1,1655,0,1617,0,0,0,6654,0,0,0,0,21,225,0,0,0,0,0,0,0,191,363,0,0,0,0,36,6,0,36,0,0,0,0,0,0,3,0,35,0,0,2954,0,0,0,9396,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4784,0,0,0,0,0,0,167,0,0,0,0,233,0,4,0,0,0,0,21,0,0,0,4157,99
1,0,0,493,0,0,79,50,0,27538,33,952,0,95,0,0,133,0,3216,0,0,0,0,0,289,0,2292,245,0,0,0,1118,0,1,0,0,2709,0,0,0,0,0,0,0,3482,0,2,0,0,0,12,1905,0,2818,0,0,0,6390,0,0,0,0,1,134,0,1,0,0,0,0,0,503,497,0,0,0,0,475,1,0,757,0,0,0,0,0,0,36,0,893,0,667,14238,0,0,0,10776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6523,0,12,0,0,0,0,359,0,0,0,0,660,0,1,0,0,0,578,2,0,0,0,12901,611
1,0,3,27,0,0,62,0,0,29046,15,636,0,183,0,0,173,0,3951,0,0,0,0,0,0,0,87,0,0,0,0,168,0,0,0,0,3031,0,7,0,0,0,0,0,4112,1,0,1,0,0,9,874,0,3254,0,0,0,4958,0,0,0,0,0,396,0,5,0,0,0,0,0,594,556,0,0,0,0,573,4,0,309,0,0,0,0,0,0,141,0,183,0,0,14510,0,0,0,12098,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7523,0,12,1,0,0,0,555,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,15635,949
1,0,0,0,0,0,0,0,0,3215,2,71,0,1,0,0,4,0,338,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,382,0,0,0,0,0,0,0,407,0,0,0,0,0,6,106,0,312,0,0,0,173,0,0,0,0,0,2,0,0,0,0,0,0,0,14,14,0,0,0,0,58,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1611,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,17
1,0,0,0,0,0,72,0,0,15221,2,37,0,17,0,0,27,0,1253,0,0,0,0,0,0,0,17,0,0,0,0,9,0,0,0,0,269,0,0,0,0,0,0,0,935,0,0,0,0,0,0,5,0,973,0,0,0,4528,0,0,0,0,0,24,0,0,0,0,0,0,0,123,256,0,0,0,0,110,0,0,9,0,0,0,0,0,0,5,0,105,0,0,2532,0,0,0,8922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4981,0,0,0,0,0,0,323,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3678,111
1,0,0,0,0,0,23,0,0,17308,19,222,0,109,0,0,178,0,3602,0,0,0,0,0,0,0,89,0,0,0,0,2,0,0,0,0,881,0,0,0,0,0,0,0,2019,0,0,0,0,0,1,2,0,2135,0,0,0,4002,0,0,0,0,0,45,0,0,0,0,0,0,0,69,490,0,0,0,0,25,2,0,6,0,0,0,0,0,0,0,0,4,0,0,1805,0,0,0,14572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8798,0,1,0,0,0,0,88,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2773,1319
1,0,9,31,0,0,92,0,0,64961,35,976,0,163,0,0,253,0,7361,0,0,0,0,0,0,0,131,0,0,0,0,495,0,0,0,0,8503,0,0,0,0,0,0,0,8266,0,0,0,0,0,34,1365,0,7711,0,0,0,7637,0,0,0,0,0,104,0,0,0,0,0,0,0,841,423,0,0,0,0,704,0,0,773,0,0,0,0,0,0,26,0,466,0,0,20643,0,0,0,11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6889,0,35,0,0,0,0,494,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,17954,1583
1,0,0,24,0,0,4,0,0,13501,6,446,0,207,0,0,401,0,2423,0,0,0,0,0,12,0,291,0,0,0,0,56,0,0,0,0,1340,0,0,0,0,0,0,0,2026,0,0,0,0,0,0,177,0,2725,0,0,0,4965,0,0,0,0,0,46,0,0,0,0,0,0,0,352,758,0,0,0,0,332,2,0,32,0,0,0,0,0,0,2,0,342,0,0,1824,0,0,0,8208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4557,0,0,0,0,0,0,209,0,0,0,0,62,0,0,0,0,0,24,0,0,0,0,2525,1063
1,0,0,10,0,0,11,0,0,57142,9,716,0,66,0,0,104,0,5386,0,0,0,0,0,0,0,53,0,0,0,0,220,0,0,0,0,10902,0,0,0,0,0,0,0,8793,0,0,0,0,0,10,2087,0,5247,0,0,0,4775,0,0,0,0,0,16,0,0,0,0,0,0,0,526,265,0,0,0,0,427,0,0,688,0,0,0,0,0,0,1,0,26,0,0,38998,0,0,0,10087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6396,0,9,0,0,0,0,77,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,47609,1051
1,0,6,34,0,0,54,0,0,59154,17,815,0,150,0,0,250,0,6327,0,0,0,0,0,17,0,257,20,0,0,0,332,0,0,0,0,7610,0,0,0,0,0,0,0,8681,0,0,1,0,0,13,1446,0,6569,0,0,0,7925,0,0,0,0,0,48,0,0,0,0,0,0,0,625,390,0,0,0,0,570,0,0,565,0,0,0,0,0,0,3,0,340,0,56,34092,0,0,0,11567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811,0,11,1,0,0,0,320,0,0,0,0,92,0,0,0,0,0,34,0,0,0,0,28687,1488
1,0,0,0,0,0,0,0,0,149,24,206,0,72,0,0,33,4577,0,0,0,13,0,1,0,42,0,0,0,0,59,0,0,1,0,0,386,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4657,0,0,0,0,2428,0,0,0,69,0,219,0,0,1,0,0,0,438,0,509,0,0,0,0,211,0,343,0,190,0,0,0,0,0,78,253,0,2,0,815,0,7,0,1319,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,9,1114,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,423,363
1,0,6,89,0,0,87,27,0,18791,19,619,0,292,0,0,396,0,3273,0,1,0,0,0,0,0,210,0,0,0,0,73,0,27,0,0,1653,0,0,0,0,0,0,0,3143,0,6,0,0,0,0,53,0,3809,0,0,0,8077,0,0,0,0,89,144,0,0,0,0,0,0,0,926,643,0,0,0,0,871,1,0,46,0,0,0,0,0,0,19,0,780,0,0,4496,0,0,0,10709,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6595,0,0,0,0,0,0,1672,0,0,0,0,123,0,0,0,0,0,0,27,0,0,0,5107,1234
1,0,0,20,0,0,7,1,0,14804,5,356,0,172,0,0,345,0,2696,0,0,0,0,0,0,0,172,0,0,0,0,11,0,1,0,0,2942,0,0,0,0,0,0,0,1792,0,0,0,0,0,0,20,0,2248,0,0,0,5646,0,0,0,0,27,53,0,4,0,0,0,0,0,133,200,0,0,0,0,122,0,0,10,0,0,0,0,0,0,12,0,111,0,0,4519,0,0,0,11950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7088,0,0,0,0,0,0,152,0,0,0,0,33,0,0,0,0,0,0,1,0,0,0,2607,692
1,0,0,2,0,0,13,0,0,12679,1,186,0,88,0,0,131,0,2924,0,0,0,0,0,0,0,65,0,0,0,0,10,0,0,0,0,5269,0,0,0,0,0,0,0,1836,0,0,0,0,0,0,36,0,2029,0,0,0,4335,0,0,0,0,0,23,0,0,0,0,0,0,0,82,755,0,0,0,0,81,0,0,10,0,0,0,0,0,0,1,0,57,0,0,1099,0,0,0,11136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6792,0,1,0,0,0,0,110,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1335,601
1,0,0,8,0,0,48,1,0,23465,26,529,0,244,0,0,438,0,3617,0,0,0,0,0,0,0,244,0,0,0,0,46,0,0,0,0,1905,0,0,0,0,0,0,0,2864,0,0,1,0,0,11,383,0,3447,0,0,0,7167,0,0,0,0,7,41,0,1,0,0,0,0,0,333,811,0,0,0,0,300,0,0,49,0,0,0,0,0,0,2,0,297,0,0,2660,1,0,0,12624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7445,0,13,0,0,0,0,358,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,3925,659
1,0,0,0,0,0,0,0,0,0,1,55,0,13,0,0,26,3348,0,0,0,16,0,4,0,38,0,0,0,0,35,0,0,3,0,0,1111,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,1486,0,0,0,0,2087,0,0,0,0,0,30,0,0,0,0,0,0,57,0,6,0,0,0,0,35,0,20,0,30,0,0,0,0,0,0,83,0,0,0,798,0,0,0,10168,0,0,3,0,0,0,87,0,0,0,0,0,0,0,0,0,0,5048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1752,93
1,0,3,9,0,0,32,0,0,43658,11,456,0,121,0,0,188,0,4519,0,0,0,0,0,0,0,104,0,0,0,0,149,0,0,0,0,4484,0,0,0,0,0,0,0,5224,0,0,0,0,0,12,1300,0,4557,0,0,0,4039,0,0,0,0,0,26,0,0,0,0,0,0,0,220,507,0,0,0,0,176,0,0,255,0,0,0,0,0,0,4,0,65,0,0,34712,0,0,0,8383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5328,0,10,0,0,0,0,198,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,35908,823
1,0,0,293,0,0,181,17,0,47378,41,945,0,195,0,0,361,0,5756,0,0,0,0,0,100,0,975,35,0,0,0,813,0,0,0,0,7742,0,0,0,0,0,0,0,5993,0,0,0,0,0,6,1273,0,6241,0,0,0,8546,0,0,0,0,51,225,0,0,0,0,0,0,0,1008,470,0,0,0,0,720,1,0,613,0,0,0,0,0,0,181,0,946,0,73,10949,0,0,0,11824,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7090,0,39,0,0,0,0,1091,0,0,0,0,340,0,0,0,0,0,200,19,0,0,0,15140,1430
1,0,0,0,0,0,0,0,0,0,0,67,0,32,0,0,39,847,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,904,0,1,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,2,16,0,0,0,227,0,0,0,1763,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,129
1,0,0,0,0,0,0,0,0,34,21,510,0,203,0,0,390,5030,0,0,0,8,0,0,0,209,0,0,0,0,37,0,0,0,0,0,4781,0,4,0,0,0,0,0,0,0,0,1,0,6,0,0,4293,0,0,0,0,4326,0,0,0,56,0,136,0,0,2,0,0,0,549,0,367,0,0,0,0,438,0,98,0,203,0,0,0,0,0,81,689,0,0,0,1370,0,4,0,15306,0,0,0,0,0,0,341,0,0,0,0,0,3,0,0,0,4,7504,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3851,1376
1,0,21,13,0,0,8,4,0,21854,3,374,0,178,0,0,348,0,4372,0,0,0,0,0,0,0,185,0,2,0,0,12,0,2,0,0,1259,0,0,0,0,0,0,0,2488,0,1,0,0,1,0,5,0,2776,0,0,0,5311,0,0,0,24,25,21,0,1,0,0,0,0,0,147,784,0,0,0,0,119,1,0,25,0,0,0,0,0,0,3,0,118,0,0,3041,0,0,0,14739,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8243,0,0,0,0,0,0,347,0,0,0,0,28,0,0,1,0,0,0,2,0,0,0,4662,1239
1,0,0,0,0,0,0,0,0,24,15,224,0,50,0,0,91,1081,0,0,0,1,0,0,0,52,0,0,0,0,37,0,0,0,0,0,165,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1066,0,0,0,0,1395,0,0,0,56,0,76,0,0,1,0,0,0,499,0,370,0,0,0,0,363,0,86,0,144,0,0,0,0,0,67,571,0,0,0,330,0,4,0,1734,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,1509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,532,480
